,gene_id,gene_name
28386,ENSMUSG00000111670,RP23-261O3.2
28387,ENSMUSG00000110856,RP23-261O3.3
28388,ENSMUSG00000111492,RP23-261O3.4
28389,ENSMUSG00000111336,RP23-261O3.5
28390,ENSMUSG00000111633,RP23-352M7.2
28391,ENSMUSG00000111560,RP23-352M7.1
28392,ENSMUSG00000111765,RP24-279F18.1
28393,ENSMUSG00000111207,RP23-462B19.2
28394,ENSMUSG00000032332,Col12a1
28395,ENSMUSG00000086608,4930562D21Rik
28396,ENSMUSG00000032330,Cox7a2
28397,ENSMUSG00000032328,Tmem30a
28398,ENSMUSG00000086918,4930429F24Rik
28399,ENSMUSG00000034898,Filip1
28400,ENSMUSG00000092565,Gm20477
28401,ENSMUSG00000092581,Gm3211
28402,ENSMUSG00000111827,RP23-228J12.2
28403,ENSMUSG00000088908,Gm25433
28404,ENSMUSG00000111574,RP24-63G9.4
28405,ENSMUSG00000034252,Senp6
28406,ENSMUSG00000093779,Gm20648
28407,ENSMUSG00000084917,Gm17477
28408,ENSMUSG00000033577,Myo6
28409,ENSMUSG00000099016,Gm27227
28410,ENSMUSG00000032343,Impg1
28411,ENSMUSG00000111267,CH25-502A9.2
28412,ENSMUSG00000111510,CH25-502A9.1
28413,ENSMUSG00000111717,RP23-442O9.1
28414,ENSMUSG00000098685,Gm27224
28415,ENSMUSG00000098935,Gm27225
28416,ENSMUSG00000097655,Gm26713
28417,ENSMUSG00000099085,Gm8151
28418,ENSMUSG00000098429,Gm27226
28419,ENSMUSG00000049511,Htr1b
28420,ENSMUSG00000097466,D430036J16Rik
28421,ENSMUSG00000079225,Gm9531
28422,ENSMUSG00000097241,Gm26907
28423,ENSMUSG00000043289,Mei4
28424,ENSMUSG00000103536,Gm37837
28425,ENSMUSG00000110748,RP23-316O20.1
28426,ENSMUSG00000081273,Gm15896
28427,ENSMUSG00000077415,Gm23748
28428,ENSMUSG00000111697,RP24-161L16.3
28429,ENSMUSG00000099266,1700063H06Rik
28430,ENSMUSG00000089066,Gm22836
28431,ENSMUSG00000088760,Gm24393
28432,ENSMUSG00000098420,Gm27249
28433,ENSMUSG00000032251,Irak1bp1
28434,ENSMUSG00000032253,Phip
28435,ENSMUSG00000111839,RP23-13G1.9
28436,ENSMUSG00000099188,Gm27248
28437,ENSMUSG00000111774,RP23-13G1.8
28438,ENSMUSG00000066456,Hmgn3
28439,ENSMUSG00000102882,Gm2065
28440,ENSMUSG00000101144,Gm29054
28441,ENSMUSG00000104080,Gm38279
28442,ENSMUSG00000098747,Gm27216
28443,ENSMUSG00000111443,RP23-72A20.11
28444,ENSMUSG00000032258,Lca5
28445,ENSMUSG00000058838,Rps27a-ps2
28446,ENSMUSG00000099718,Gm2087
28447,ENSMUSG00000103044,Gm37307
28448,ENSMUSG00000099816,Gm28552
28449,ENSMUSG00000100027,Gm28477
28450,ENSMUSG00000032261,Sh3bgrl2
28451,ENSMUSG00000110950,RP24-221A9.1
28452,ENSMUSG00000111820,RP23-101D11.3
28453,ENSMUSG00000100155,Gm2109
28454,ENSMUSG00000032262,Elovl4
28455,ENSMUSG00000038379,Ttk
28456,ENSMUSG00000111769,RP23-218I3.4
28457,ENSMUSG00000032263,Bckdhb
28458,ENSMUSG00000101392,Gm29163
28459,ENSMUSG00000101077,Gm29164
28460,ENSMUSG00000111757,RP23-44C21.2
28461,ENSMUSG00000077666,Gm26146
28462,ENSMUSG00000111616,RP24-465F1.1
28463,ENSMUSG00000099927,Gm8226
28464,ENSMUSG00000111245,RP23-329B5.1
28465,ENSMUSG00000065122,Gm26126
28466,ENSMUSG00000111770,RP23-329B5.2
28467,ENSMUSG00000099724,4930554C24Rik
28468,ENSMUSG00000111500,RP23-61B14.3
28469,ENSMUSG00000102064,Gm28625
28470,ENSMUSG00000110783,RP23-61B14.4
28471,ENSMUSG00000099779,Gm8228
28472,ENSMUSG00000101673,Gm28070
28473,ENSMUSG00000111281,RP23-142F22.2
28474,ENSMUSG00000111822,RP23-142F22.1
28475,ENSMUSG00000079433,Gm11114
28476,ENSMUSG00000032265,Fam46a
28477,ENSMUSG00000111840,RP24-216P6.3
28478,ENSMUSG00000103368,Gm36927
28479,ENSMUSG00000111663,RP24-216P6.4
28480,ENSMUSG00000065274,Gm25125
28481,ENSMUSG00000110956,RP24-86K19.1
28482,ENSMUSG00000111386,RP23-58N8.7
28483,ENSMUSG00000035941,Ibtk
28484,ENSMUSG00000103715,4933431K14Rik
28485,ENSMUSG00000065706,Gm22830
28486,ENSMUSG00000099980,Gm5619
28487,ENSMUSG00000100019,Gm18766
28488,ENSMUSG00000056031,9330154J02Rik
28489,ENSMUSG00000035274,Tpbg
28490,ENSMUSG00000110946,RP24-511A23.3
28491,ENSMUSG00000111418,RP23-103I7.1
28492,ENSMUSG00000032415,Ube2cbp
28493,ENSMUSG00000083731,Gm16202
28494,ENSMUSG00000034973,Dopey1
28495,ENSMUSG00000103731,Gm17530
28496,ENSMUSG00000056131,Pgm3
28497,ENSMUSG00000032417,Rwdd2a
28498,ENSMUSG00000032418,Me1
28499,ENSMUSG00000102259,Gm38230
28500,ENSMUSG00000087466,A330041J22Rik
28501,ENSMUSG00000093074,Gm25949
28502,ENSMUSG00000089373,Gm22138
28503,ENSMUSG00000104120,Gm37484
28504,ENSMUSG00000033491,Prss35
28505,ENSMUSG00000033419,Snap91
28506,ENSMUSG00000103891,Gm37941
28507,ENSMUSG00000111874,RP24-148D3.3
28508,ENSMUSG00000047897,Ripply2
28509,ENSMUSG00000032872,Cyb5r4
28510,ENSMUSG00000099539,Gm8282
28511,ENSMUSG00000042761,Mrap2
28512,ENSMUSG00000102830,Gm37012
28513,ENSMUSG00000056919,Cep162
28514,ENSMUSG00000087731,Gm24649
28515,ENSMUSG00000099385,Gm9540
28516,ENSMUSG00000102683,Gm37375
28517,ENSMUSG00000032419,Tbx18
28518,ENSMUSG00000103710,D030062O11Rik
28519,ENSMUSG00000102684,Gm37374
28520,ENSMUSG00000102043,Gm9541
28521,ENSMUSG00000093937,Gm25528
28522,ENSMUSG00000077553,Gm23176
28523,ENSMUSG00000099584,Gm28877
28524,ENSMUSG00000099886,Gm2324
28525,ENSMUSG00000102075,Gm5368
28526,ENSMUSG00000100782,Gm28231
28527,ENSMUSG00000100337,Gm5066
28528,ENSMUSG00000111795,RP23-118M23.8
28529,ENSMUSG00000032420,Nt5e
28530,ENSMUSG00000032422,Snx14
28531,ENSMUSG00000066443,Gm10163
28532,ENSMUSG00000092541,Gm20537
28533,ENSMUSG00000101335,Gm28229
28534,ENSMUSG00000032423,Syncrip
28535,ENSMUSG00000097195,Snhg5
28536,ENSMUSG00000094263,Snord50a
28537,ENSMUSG00000094179,Snord50b
28538,ENSMUSG00000084703,Gm22985
28539,ENSMUSG00000032425,Zfp949
28540,ENSMUSG00000092805,Gm26461
28541,ENSMUSG00000090693,Trim43a
28542,ENSMUSG00000097073,9430037G07Rik
28543,ENSMUSG00000099389,Gm29603
28544,ENSMUSG00000095772,Gm23017
28545,ENSMUSG00000103967,Gm38214
28546,ENSMUSG00000102533,Gm37226
28547,ENSMUSG00000079427,Mthfsl
28548,ENSMUSG00000074149,Gm10634
28549,ENSMUSG00000099974,Bcl2a1d
28550,ENSMUSG00000103165,Gm37560
28551,ENSMUSG00000077258,Gm26082
28552,ENSMUSG00000103837,Gm37614
28553,ENSMUSG00000101698,Gm29562
28554,ENSMUSG00000067399,Trim43c
28555,ENSMUSG00000097177,9330159M07Rik
28556,ENSMUSG00000101865,Gm9775
28557,ENSMUSG00000096191,Gm26135
28558,ENSMUSG00000097677,Gm26611
28559,ENSMUSG00000099930,Gm2396
28560,ENSMUSG00000077554,Gm23707
28561,ENSMUSG00000102037,Bcl2a1a
28562,ENSMUSG00000103581,Gm37833
28563,ENSMUSG00000103336,Gm37993
28564,ENSMUSG00000096473,Gm24463
28565,ENSMUSG00000100602,Gm19498
28566,ENSMUSG00000079162,Trim43b
28567,ENSMUSG00000074146,4930579C12Rik
28568,ENSMUSG00000077465,Gm26423
28569,ENSMUSG00000089929,Bcl2a1b
28570,ENSMUSG00000100838,Gm29094
28571,ENSMUSG00000066442,Mthfs
28572,ENSMUSG00000103247,Gm38091
28573,ENSMUSG00000111806,RP23-407B23.4
28574,ENSMUSG00000039313,AF529169
28575,ENSMUSG00000111274,RP24-340L11.5
28576,ENSMUSG00000111569,RP24-340L11.6
28577,ENSMUSG00000032353,Tmed3
28578,ENSMUSG00000047606,Ankrd34c
28579,ENSMUSG00000100523,Gm29608
28580,ENSMUSG00000065596,Mir184
28581,ENSMUSG00000098727,1700017I07Rik
28582,ENSMUSG00000098627,4930524O08Rik
28583,ENSMUSG00000032356,Rasgrf1
28584,ENSMUSG00000088976,Gm23759
28585,ENSMUSG00000100060,Gm17944
28586,ENSMUSG00000032359,Ctsh
28587,ENSMUSG00000062270,Morf4l1
28588,ENSMUSG00000096976,Gm26882
28589,ENSMUSG00000096647,Gm6223
28590,ENSMUSG00000104263,9430062P05Rik
28591,ENSMUSG00000032363,Adamts7
28592,ENSMUSG00000037410,Tbc1d2b
28593,ENSMUSG00000081520,Gm16200
28594,ENSMUSG00000111666,RP24-216M10.1
28595,ENSMUSG00000084652,Gm22717
28596,ENSMUSG00000065881,Gm22866
28597,ENSMUSG00000099366,Gm2497
28598,ENSMUSG00000101938,Gm29605
28599,ENSMUSG00000100663,Gm29604
28600,ENSMUSG00000099512,Gm28703
28601,ENSMUSG00000103547,Gm37665
28602,ENSMUSG00000102076,Gm20561
28603,ENSMUSG00000099406,Gm29408
28604,ENSMUSG00000056904,Gm5620
28605,ENSMUSG00000103938,Gm36960
28606,ENSMUSG00000100568,Gm29602
28607,ENSMUSG00000102814,Gm37812
28608,ENSMUSG00000111210,RP23-186M2.3
28609,ENSMUSG00000104286,Gm37457
28610,ENSMUSG00000102568,Gm37040
28611,ENSMUSG00000101608,Gm28652
28612,ENSMUSG00000102406,A730094K22Rik
28613,ENSMUSG00000032368,Zic1
28614,ENSMUSG00000036972,Zic4
28615,ENSMUSG00000102803,Gm37477
28616,ENSMUSG00000100341,Gm29478
28617,ENSMUSG00000104216,Gm37987
28618,ENSMUSG00000087871,Gm26101
28619,ENSMUSG00000109896,Gm45561
28620,ENSMUSG00000095654,Plscr5
28621,ENSMUSG00000032369,Plscr1
28622,ENSMUSG00000098766,Mir6386
28623,ENSMUSG00000032372,Plscr2
28624,ENSMUSG00000101370,Gm29139
28625,ENSMUSG00000074139,1700057G04Rik
28626,ENSMUSG00000082623,Gm15493
28627,ENSMUSG00000032377,Plscr4
28628,ENSMUSG00000077400,Gm25417
28629,ENSMUSG00000103622,Gm38391
28630,ENSMUSG00000099610,Gm37545
28631,ENSMUSG00000032374,Plod2
28632,ENSMUSG00000101357,Gm2495
28633,ENSMUSG00000101822,Gm29396
28634,ENSMUSG00000101734,4933400C23Rik
28635,ENSMUSG00000099823,Gm28054
28636,ENSMUSG00000101309,Gm29397
28637,ENSMUSG00000100294,1700034K08Rik
28638,ENSMUSG00000098171,Gm9621
28639,ENSMUSG00000111630,RP23-237M15.1
28640,ENSMUSG00000111352,RP23-374L19.1
28641,ENSMUSG00000064889,Gm24200
28642,ENSMUSG00000101949,Gm5370
28643,ENSMUSG00000099359,Gm28934
28644,ENSMUSG00000045414,1190002N15Rik
28645,ENSMUSG00000111019,RP24-361K14.1
28646,ENSMUSG00000089551,Gm24178
28647,ENSMUSG00000101595,Gm29395
28648,ENSMUSG00000031129,Slc9a9
28649,ENSMUSG00000089709,Gm16262
28650,ENSMUSG00000098251,Mir7656
28651,ENSMUSG00000111087,RP23-365J20.3
28652,ENSMUSG00000033350,Chst2
28653,ENSMUSG00000103755,Gm37805
28654,ENSMUSG00000101281,Gm8449
28655,ENSMUSG00000101459,Gm19193
28656,ENSMUSG00000032407,U2surp
28657,ENSMUSG00000101037,Gm28424
28658,ENSMUSG00000110827,RP23-260J19.5
28659,ENSMUSG00000064225,Paqr9
28660,ENSMUSG00000086585,Gm16126
28661,ENSMUSG00000101936,Gm28164
28662,ENSMUSG00000065346,Gm25582
28663,ENSMUSG00000086248,Gm16127
28664,ENSMUSG00000015354,Pcolce2
28665,ENSMUSG00000100825,Itpa-ps2
28666,ENSMUSG00000032839,Trpc1
28667,ENSMUSG00000049493,Pls1
28668,ENSMUSG00000096655,1700065D16Rik
28669,ENSMUSG00000032409,Atr
28670,ENSMUSG00000089085,Gm24004
28671,ENSMUSG00000097777,Gm16794
28672,ENSMUSG00000032410,Xrn1
28673,ENSMUSG00000101867,C78334
28674,ENSMUSG00000100931,Gm28085
28675,ENSMUSG00000103507,Gm38375
28676,ENSMUSG00000041440,Gk5
28677,ENSMUSG00000032411,Tfdp2
28678,ENSMUSG00000103611,Gm37195
28679,ENSMUSG00000100382,Gm28924
28680,ENSMUSG00000032412,Atp1b3
28681,ENSMUSG00000056418,BC043934
28682,ENSMUSG00000051234,Rnf7
28683,ENSMUSG00000099564,Gm28729
28684,ENSMUSG00000099049,Gm27289
28685,ENSMUSG00000101615,Gm8495
28686,ENSMUSG00000032413,Rasa2
28687,ENSMUSG00000084701,n-R5s87
28688,ENSMUSG00000100522,Gm19280
28689,ENSMUSG00000040433,Zbtb38
28690,ENSMUSG00000102097,A930006L05Rik
28691,ENSMUSG00000101581,C430002N11Rik
28692,ENSMUSG00000100383,Gm28688
28693,ENSMUSG00000100922,Gm8520
28694,ENSMUSG00000043587,Pxylp1
28695,ENSMUSG00000062933,Gm10123
28696,ENSMUSG00000101209,Gm8524
28697,ENSMUSG00000046997,Spsb4
28698,ENSMUSG00000085541,Gm16010
28699,ENSMUSG00000101376,Gm18291
28700,ENSMUSG00000101365,Gm19325
28701,ENSMUSG00000097258,Gm26767
28702,ENSMUSG00000032449,Slc25a36
28703,ENSMUSG00000084911,Gm16185
28704,ENSMUSG00000101502,Rpl7a-ps10
28705,ENSMUSG00000101000,Gm5371
28706,ENSMUSG00000101953,Gm29241
28707,ENSMUSG00000099444,Gm29240
28708,ENSMUSG00000104167,A030012G06Rik
28709,ENSMUSG00000032451,Trim42
28710,ENSMUSG00000087167,Gm15891
28711,ENSMUSG00000077208,Gm25607
28712,ENSMUSG00000032452,Clstn2
28713,ENSMUSG00000104462,Gm37661
28714,ENSMUSG00000090255,4921534H16Rik
28715,ENSMUSG00000046995,2610303G11Rik
28716,ENSMUSG00000032456,Nmnat3
28717,ENSMUSG00000101452,Gm28530
28718,ENSMUSG00000046402,Rbp1
28719,ENSMUSG00000032454,Rbp2
28720,ENSMUSG00000103579,Gm37113
28721,ENSMUSG00000051074,4930579K19Rik
28722,ENSMUSG00000032458,Copb2
28723,ENSMUSG00000111777,RP23-307B15.5
28724,ENSMUSG00000032459,Mrps22
28725,ENSMUSG00000102861,Gm37637
28726,ENSMUSG00000098939,Gm27919
28727,ENSMUSG00000102458,Pisrt1
28728,ENSMUSG00000102013,E330023G01Rik
28729,ENSMUSG00000102889,Gm37282
28730,ENSMUSG00000103276,Gm37917
28731,ENSMUSG00000103949,Gm38226
28732,ENSMUSG00000091080,Prr23a1
28733,ENSMUSG00000063058,Prr23a2
28734,ENSMUSG00000090470,Prr23a3
28735,ENSMUSG00000100839,Gm5920
28736,ENSMUSG00000110788,RP24-207M20.5
28737,ENSMUSG00000074123,7420426K07Rik
28738,ENSMUSG00000111411,RP24-225E14.11
28739,ENSMUSG00000101240,Gm28266
28740,ENSMUSG00000097072,Foxl2os
28741,ENSMUSG00000050397,Foxl2
28742,ENSMUSG00000032463,Faim
28743,ENSMUSG00000044860,Gm1123
28744,ENSMUSG00000032462,Pik3cb
28745,ENSMUSG00000101498,Gm2950
28746,ENSMUSG00000096316,Faiml
28747,ENSMUSG00000103638,Gm38327
28748,ENSMUSG00000056267,Cep70
28749,ENSMUSG00000111651,RP23-114N1.10
28750,ENSMUSG00000111383,RP23-114N1.9
28751,ENSMUSG00000100281,4930422M22Rik
28752,ENSMUSG00000103857,Gm37249
28753,ENSMUSG00000037681,Esyt3
28754,ENSMUSG00000103452,1700008A23Rik
28755,ENSMUSG00000100123,Gm28087
28756,ENSMUSG00000032470,Mras
28757,ENSMUSG00000046242,Nme9
28758,ENSMUSG00000032468,Armc8
28759,ENSMUSG00000032469,Dbr1
28760,ENSMUSG00000037953,A4gnt
28761,ENSMUSG00000037784,Dzip1l
28762,ENSMUSG00000032473,Cldn18
28763,ENSMUSG00000089655,Gm16004
28764,ENSMUSG00000077215,Gm23949
28765,ENSMUSG00000110929,RP23-52K6.2
28766,ENSMUSG00000053747,Sox14
28767,ENSMUSG00000077495,Gm23594
28768,ENSMUSG00000099631,Gm8641
28769,ENSMUSG00000101584,4930519F24Rik
28770,ENSMUSG00000103407,4930540E01Rik
28771,ENSMUSG00000101042,Gm28167
28772,ENSMUSG00000111258,RP23-368K22.5
28773,ENSMUSG00000100122,Gm28267
28774,ENSMUSG00000101287,Gm28166
28775,ENSMUSG00000044244,Il20rb
28776,ENSMUSG00000032475,Nck1
28777,ENSMUSG00000100176,Gm28586
28778,ENSMUSG00000070287,Slc35g2
28779,ENSMUSG00000037286,Stag1
28780,ENSMUSG00000111164,RP23-116P18.5
28781,ENSMUSG00000086225,Gm8661
28782,ENSMUSG00000103657,Gm37204
28783,ENSMUSG00000104272,Gm38297
28784,ENSMUSG00000103624,Gm3081
28785,ENSMUSG00000032527,Pccb
28786,ENSMUSG00000100563,Gm3096
28787,ENSMUSG00000066415,Msl2
28788,ENSMUSG00000104383,Gm37553
28789,ENSMUSG00000043154,Ppp2r3a
28790,ENSMUSG00000104392,Gm37962
28791,ENSMUSG00000103672,Gm37621
28792,ENSMUSG00000104061,Gm37953
28793,ENSMUSG00000102452,Gm38344
28794,ENSMUSG00000104094,Gm37314
28795,ENSMUSG00000077393,Gm24338
28796,ENSMUSG00000101001,Gm3121
28797,ENSMUSG00000099947,Gm28660
28798,ENSMUSG00000101941,Gm28979
28799,ENSMUSG00000096166,Gm24638
28800,ENSMUSG00000101550,Gm29385
28801,ENSMUSG00000061486,Gm5161
28802,ENSMUSG00000111696,RP23-269P7.4
28803,ENSMUSG00000111269,RP23-269P7.3
28804,ENSMUSG00000111672,RP23-269P7.5
28805,ENSMUSG00000100807,Gm29521
28806,ENSMUSG00000057710,9630041A04Rik
28807,ENSMUSG00000104282,Gm37460
28808,ENSMUSG00000032537,Ephb1
28809,ENSMUSG00000103026,Gm37683
28810,ENSMUSG00000104041,Gm37562
28811,ENSMUSG00000065107,n-R5s88
28812,ENSMUSG00000101648,Gm29388
28813,ENSMUSG00000102963,Gm37945
28814,ENSMUSG00000102702,Gm37260
28815,ENSMUSG00000098521,Mir7243
28816,ENSMUSG00000097524,Gm26846
28817,ENSMUSG00000088138,Gm22894
28818,ENSMUSG00000111859,RP23-467E4.7
28819,ENSMUSG00000035606,Ky
28820,ENSMUSG00000088324,Gm25669
28821,ENSMUSG00000101563,Gm7364
28822,ENSMUSG00000102126,Gm29143
28823,ENSMUSG00000100279,Gm29387
28824,ENSMUSG00000110739,RP23-467E4.6
28825,ENSMUSG00000032534,Cep63
28826,ENSMUSG00000035048,Anapc13
28827,ENSMUSG00000099491,4930533D04Rik
28828,ENSMUSG00000102200,Gm36957
28829,ENSMUSG00000032531,Amotl2
28830,ENSMUSG00000093812,Gm5627
28831,ENSMUSG00000102204,Gm36958
28832,ENSMUSG00000110884,RP23-274G21.6
28833,ENSMUSG00000111395,RP23-274G21.4
28834,ENSMUSG00000032547,Ryk
28835,ENSMUSG00000110877,RP23-274G21.5
28836,ENSMUSG00000032548,Slco2a1
28837,ENSMUSG00000084539,Gm25842
28838,ENSMUSG00000065466,n-R5s89
28839,ENSMUSG00000077438,Gm22595
28840,ENSMUSG00000110765,RP24-421P3.9
28841,ENSMUSG00000032549,Rab6b
28842,ENSMUSG00000102461,Gm37166
28843,ENSMUSG00000032553,Srprb
28844,ENSMUSG00000090639,Gm20425
28845,ENSMUSG00000032554,Trf
28846,ENSMUSG00000033688,1300017J02Rik
28847,ENSMUSG00000032555,Topbp1
28848,ENSMUSG00000032803,Cdv3
28849,ENSMUSG00000101419,Gm29600
28850,ENSMUSG00000111399,RP23-217J11.6
28851,ENSMUSG00000086236,5830418P13Rik
28852,ENSMUSG00000032556,Bfsp2
28853,ENSMUSG00000085168,Gm16252
28854,ENSMUSG00000042757,Tmem108
28855,ENSMUSG00000111278,RP23-216O10.11
28856,ENSMUSG00000089497,Gm26360
28857,ENSMUSG00000102257,Gm37649
28858,ENSMUSG00000099616,4932413F04Rik
28859,ENSMUSG00000102441,Gm38032
28860,ENSMUSG00000100266,Gm5372
28861,ENSMUSG00000099722,Gm29154
28862,ENSMUSG00000111035,RP23-380A10.8
28863,ENSMUSG00000032558,Nphp3
28864,ENSMUSG00000101152,Gm28305
28865,ENSMUSG00000103062,Gm37200
28866,ENSMUSG00000032557,Uba5
28867,ENSMUSG00000104268,Gm37750
28868,ENSMUSG00000090150,Acad11
28869,ENSMUSG00000079355,Ackr4
28870,ENSMUSG00000111039,RP24-296K18.5
28871,ENSMUSG00000111218,RP24-296K18.6
28872,ENSMUSG00000032560,Dnajc13
28873,ENSMUSG00000099773,Hmgb1-rs16
28874,ENSMUSG00000104040,Gm37563
28875,ENSMUSG00000032561,Acpp
28876,ENSMUSG00000100346,Gm28996
28877,ENSMUSG00000099599,Gm28548
28878,ENSMUSG00000089406,Mir2136
28879,ENSMUSG00000089116,Gm25904
28880,ENSMUSG00000032564,Cpne4
28881,ENSMUSG00000088204,Gm23391
28882,ENSMUSG00000032563,Mrpl3
28883,ENSMUSG00000104344,Gm38077
28884,ENSMUSG00000111044,RP24-553E23.8
28885,ENSMUSG00000111472,RP24-553E23.7
28886,ENSMUSG00000111824,RP24-553E23.6
28887,ENSMUSG00000032565,Nudt16
28888,ENSMUSG00000032566,1700080E11Rik
28889,ENSMUSG00000035032,Nek11
28890,ENSMUSG00000103118,Gm37582
28891,ENSMUSG00000093590,Gm20643
28892,ENSMUSG00000085430,Gm15619
28893,ENSMUSG00000032567,Aste1
28894,ENSMUSG00000032570,Atp2c1
28895,ENSMUSG00000099373,Gm19667
28896,ENSMUSG00000101464,Gm7436
28897,ENSMUSG00000101597,Gm28555
28898,ENSMUSG00000032571,Pik3r4
28899,ENSMUSG00000084659,Gm22720
28900,ENSMUSG00000043719,Col6a6
28901,ENSMUSG00000102877,Gm38314
28902,ENSMUSG00000091345,Col6a5
28903,ENSMUSG00000032572,Col6a4
28904,ENSMUSG00000084714,Gm24631
28905,ENSMUSG00000111796,RP24-294A16.4
28906,ENSMUSG00000103434,Gm36993
28907,ENSMUSG00000099717,Gm9451
28908,ENSMUSG00000100795,Gm29208
28909,ENSMUSG00000086296,D030055H07Rik
28910,ENSMUSG00000020258,Glyctk
28911,ENSMUSG00000065407,Mir135a-1
28912,ENSMUSG00000020257,Wdr82
28913,ENSMUSG00000065440,Mirlet7g
28914,ENSMUSG00000020253,Ppm1m
28915,ENSMUSG00000023277,Twf2
28916,ENSMUSG00000045322,Tlr9
28917,ENSMUSG00000032786,Alas1
28918,ENSMUSG00000097592,4930500F10Rik
28919,ENSMUSG00000023345,Poc1a
28920,ENSMUSG00000099879,Gm29123
28921,ENSMUSG00000053716,Dusp7
28922,ENSMUSG00000048758,Rpl29
28923,ENSMUSG00000023262,Acy1
28924,ENSMUSG00000042210,Abhd14a
28925,ENSMUSG00000042073,Abhd14b
28926,ENSMUSG00000100039,Gm28959
28927,ENSMUSG00000023495,Pcbp4
28928,ENSMUSG00000091735,Gpr62
28929,ENSMUSG00000023249,Parp3
28930,ENSMUSG00000041506,Rrp9
28931,ENSMUSG00000066383,Iqcf1
28932,ENSMUSG00000023577,Iqcf3
28933,ENSMUSG00000066382,Iqcf5
28934,ENSMUSG00000041009,Iqcf4
28935,ENSMUSG00000091129,Iqcf6
28936,ENSMUSG00000088317,Gm26185
28937,ENSMUSG00000101411,Gm28111
28938,ENSMUSG00000023192,Grm2
28939,ENSMUSG00000040813,Tex264
28940,ENSMUSG00000040661,Rad54l2
28941,ENSMUSG00000088812,Gm22384
28942,ENSMUSG00000040325,Vprbp
28943,ENSMUSG00000032575,Manf
28944,ENSMUSG00000103835,Gm37612
28945,ENSMUSG00000074102,Rbm15b
28946,ENSMUSG00000090207,4930524O07Rik
28947,ENSMUSG00000039716,Dock3
28948,ENSMUSG00000075469,Gm17205
28949,ENSMUSG00000064517,Gm22454
28950,ENSMUSG00000091669,Gm17117
28951,ENSMUSG00000077494,Gm23595
28952,ENSMUSG00000092125,AA543401
28953,ENSMUSG00000092963,Gm22238
28954,ENSMUSG00000104086,1700039M15Rik
28955,ENSMUSG00000032577,Mapkapk3
28956,ENSMUSG00000091366,Gm17040
28957,ENSMUSG00000032578,Cish
28958,ENSMUSG00000090570,Gm17041
28959,ENSMUSG00000032579,Hemk1
28960,ENSMUSG00000037977,6430571L13Rik
28961,ENSMUSG00000102144,4930429P21Rik
28962,ENSMUSG00000010066,Cacna2d2
28963,ENSMUSG00000091816,Gm17141
28964,ENSMUSG00000091425,Gm17118
28965,ENSMUSG00000010045,Tmem115
28966,ENSMUSG00000037190,Cyb561d2
28967,ENSMUSG00000010057,Nprl2
28968,ENSMUSG00000010044,Zmynd10
28969,ENSMUSG00000102300,Gm34106
28970,ENSMUSG00000010067,Rassf1
28971,ENSMUSG00000097099,Gm9917
28972,ENSMUSG00000010054,Tusc2
28973,ENSMUSG00000010047,Hyal2
28974,ENSMUSG00000089935,Gm16343
28975,ENSMUSG00000010051,Hyal1
28976,ENSMUSG00000079334,Nat6
28977,ENSMUSG00000036091,Hyal3
28978,ENSMUSG00000010048,Ifrd2
28979,ENSMUSG00000103409,Lsmem2
28980,ENSMUSG00000103164,Gm38150
28981,ENSMUSG00000057969,Sema3b
28982,ENSMUSG00000032562,Gnai2
28983,ENSMUSG00000102324,Gm19721
28984,ENSMUSG00000010064,Slc38a3
28985,ENSMUSG00000034837,Gnat1
28986,ENSMUSG00000102375,A930036K24Rik
28987,ENSMUSG00000034684,Sema3f
28988,ENSMUSG00000032580,Rbm5
28989,ENSMUSG00000102899,Gm37850
28990,ENSMUSG00000032582,Rbm6
28991,ENSMUSG00000102670,Gm37436
28992,ENSMUSG00000032583,Mon1a
28993,ENSMUSG00000089005,Gm23856
28994,ENSMUSG00000032584,Mst1r
28995,ENSMUSG00000066368,Actl11
28996,ENSMUSG00000102377,Gm37974
28997,ENSMUSG00000032936,Camkv
28998,ENSMUSG00000032586,Traip
28999,ENSMUSG00000032596,Uba7
29000,ENSMUSG00000079323,Gm20661
29001,ENSMUSG00000042106,Fam212a
29002,ENSMUSG00000088955,Gm24944
29003,ENSMUSG00000093749,4921523L03Rik
29004,ENSMUSG00000032595,Cdhr4
29005,ENSMUSG00000093456,Gm20662
29006,ENSMUSG00000093619,4930535L15Rik
29007,ENSMUSG00000032594,Ip6k1
29008,ENSMUSG00000102540,Gm38134
29009,ENSMUSG00000070284,Gmppb
29010,ENSMUSG00000041528,Rnf123
29011,ENSMUSG00000092218,Gm20529
29012,ENSMUSG00000032593,Amigo3
29013,ENSMUSG00000032591,Mst1
29014,ENSMUSG00000098787,Mir7088
29015,ENSMUSG00000032590,Apeh
29016,ENSMUSG00000032589,Bsn
29017,ENSMUSG00000106657,AC137678.1
29018,ENSMUSG00000102224,4930447F24Rik
29019,ENSMUSG00000103658,Gm37201
29020,ENSMUSG00000103466,Gm37247
29021,ENSMUSG00000102538,Gm37230
29022,ENSMUSG00000039952,Dag1
29023,ENSMUSG00000032606,Nicn1
29024,ENSMUSG00000032607,Amt
29025,ENSMUSG00000039461,Tcta
29026,ENSMUSG00000007815,Rhoa
29027,ENSMUSG00000102554,Gm37568
29028,ENSMUSG00000104208,Gm37401
29029,ENSMUSG00000063856,Gpx1
